Date,Open,High,Low,Close,Adj Close,Volume
30-Jan-17,"5,635.86","5,636.09","5,578.76","5,613.71","5,613.71","1,782,380,000"
27-Jan-17,"5,664.88","5,667.45","5,643.90","5,660.78","5,660.78","1,669,190,000"
26-Jan-17,"5,666.28","5,669.61","5,647.65","5,655.18","5,655.18","1,837,020,000"
25-Jan-17,"5,635.86","5,658.59","5,634.33","5,656.34","5,656.34","1,964,040,000"
24-Jan-17,"5,568.27","5,606.53","5,558.49","5,600.96","5,600.96","1,808,560,000"
23-Jan-17,"5,546.64","5,564.14","5,522.69","5,552.94","5,552.94","1,652,370,000"
20-Jan-17,"5,556.87","5,574.35","5,542.23","5,555.33","5,555.33","1,750,340,000"
19-Jan-17,"5,560.61","5,571.53","5,528.37","5,540.08","5,540.08","1,809,900,000"
18-Jan-17,"5,546.94","5,555.98","5,534.77","5,555.65","5,555.65","1,686,260,000"
17-Jan-17,"5,555.16","5,557.05","5,527.22","5,538.73","5,538.73","1,759,440,000"
13-Jan-17,"5,557.57","5,584.26","5,557.20","5,574.12","5,574.12","1,611,260,000"
12-Jan-17,"5,542.56","5,550.67","5,496.82","5,547.49","5,547.49","1,805,840,000"
11-Jan-17,"5,550.72","5,564.08","5,524.03","5,563.65","5,563.65","1,960,830,000"
10-Jan-17,"5,536.54","5,564.25","5,528.11","5,551.82","5,551.82","1,798,610,000"
9-Jan-17,"5,527.58","5,541.08","5,517.14","5,531.82","5,531.82","1,887,740,000"
6-Jan-17,"5,499.08","5,536.52","5,482.81","5,521.06","5,521.06","1,711,870,000"
5-Jan-17,"5,474.39","5,495.85","5,464.36","5,487.94","5,487.94","1,799,170,000"
4-Jan-17,"5,440.91","5,482.35","5,440.24","5,477.00","5,477.00","1,885,490,000"
3-Jan-17,"5,425.62","5,452.57","5,397.99","5,429.08","5,429.08","1,887,670,000"
30-Dec-16,"5,440.17","5,441.90","5,371.89","5,383.12","5,383.12","1,551,690,000"
29-Dec-16,"5,437.51","5,450.63","5,415.18","5,432.09","5,432.09","1,266,350,000"
28-Dec-16,"5,497.44","5,498.91","5,434.70","5,438.56","5,438.56","1,326,660,000"
27-Dec-16,"5,470.76","5,512.37","5,469.61","5,487.44","5,487.44","1,219,050,000"
23-Dec-16,"5,441.76","5,462.69","5,441.76","5,462.69","5,462.69","1,144,900,000"
22-Dec-16,"5,472.01","5,472.01","5,432.77","5,447.42","5,447.42","1,585,470,000"
21-Dec-16,"5,482.63","5,486.26","5,465.31","5,471.43","5,471.43","1,496,850,000"
20-Dec-16,"5,473.53","5,489.47","5,471.71","5,483.94","5,483.94","1,679,630,000"
19-Dec-16,"5,441.20","5,483.42","5,436.54","5,457.44","5,457.44","1,688,680,000"
16-Dec-16,"5,467.82","5,474.58","5,426.01","5,437.16","5,437.16","3,281,480,000"
15-Dec-16,"5,443.51","5,485.12","5,439.39","5,456.85","5,456.85","2,101,320,000"
14-Dec-16,"5,465.69","5,476.25","5,425.73","5,436.67","5,436.67","1,976,570,000"
13-Dec-16,"5,433.57","5,486.75","5,430.72","5,463.83","5,463.83","2,094,860,000"
12-Dec-16,"5,428.22","5,434.90","5,394.42","5,412.54","5,412.54","1,931,840,000"
9-Dec-16,"5,436.11","5,450.16","5,427.12","5,444.50","5,444.50","2,042,340,000"
8-Dec-16,"5,394.15","5,425.52","5,389.10","5,417.36","5,417.36","2,236,580,000"
7-Dec-16,"5,322.67","5,397.93","5,307.31","5,393.76","5,393.76","2,125,370,000"
6-Dec-16,"5,317.74","5,333.99","5,299.94","5,333.00","5,333.00","1,977,480,000"
5-Dec-16,"5,283.58","5,321.09","5,269.57","5,308.89","5,308.89","1,800,570,000"
2-Dec-16,"5,249.02","5,274.54","5,239.27","5,255.65","5,255.65","1,851,030,000"
1-Dec-16,"5,323.88","5,326.34","5,238.21","5,251.11","5,251.11","2,269,790,000"
30-Nov-16,"5,391.35","5,393.15","5,323.68","5,323.68","5,323.68","2,056,060,000"
29-Nov-16,"5,370.98","5,403.86","5,360.56","5,379.92","5,379.92","1,791,760,000"
28-Nov-16,"5,387.92","5,396.27","5,364.91","5,368.81","5,368.81","1,630,150,000"
25-Nov-16,"5,388.49","5,398.92","5,379.28","5,398.92","5,398.92","768,080,000"
23-Nov-16,"5,366.55","5,380.68","5,350.68","5,380.68","5,380.68","1,617,700,000"
22-Nov-16,"5,384.75","5,392.26","5,365.60","5,386.35","5,386.35","1,890,410,000"
21-Nov-16,"5,336.78","5,369.83","5,334.16","5,368.86","5,368.86","1,748,170,000"
18-Nov-16,"5,340.97","5,346.80","5,315.53","5,321.51","5,321.51","1,865,770,000"
17-Nov-16,"5,295.07","5,334.05","5,288.16","5,333.97","5,333.97","2,084,710,000"
16-Nov-16,"5,253.74","5,299.63","5,251.88","5,294.58","5,294.58","2,066,130,000"
15-Nov-16,"5,241.35","5,287.06","5,236.25","5,275.62","5,275.62","2,159,180,000"
14-Nov-16,"5,246.33","5,247.17","5,192.05","5,218.40","5,218.40","2,371,900,000"
11-Nov-16,"5,191.82","5,241.08","5,179.64","5,237.11","5,237.11","2,290,080,000"
10-Nov-16,"5,283.48","5,302.68","5,145.32","5,208.80","5,208.80","2,986,760,000"
9-Nov-16,"5,143.86","5,258.99","5,143.86","5,251.07","5,251.07","2,827,570,000"
8-Nov-16,"5,154.99","5,214.17","5,145.30","5,193.49","5,193.49","1,739,440,000"
7-Nov-16,"5,128.99","5,169.41","5,122.77","5,166.17","5,166.17","1,916,620,000"
4-Nov-16,"5,034.41","5,087.51","5,034.41","5,046.37","5,046.37","2,020,130,000"
3-Nov-16,"5,104.70","5,115.06","5,053.52","5,058.41","5,058.41","2,113,730,000"
2-Nov-16,"5,147.28","5,156.70","5,097.56","5,105.57","5,105.57","2,124,990,000"
1-Nov-16,"5,199.77","5,201.13","5,112.32","5,153.58","5,153.58","1,880,920,000"
31-Oct-16,"5,205.09","5,206.71","5,186.56","5,189.14","5,189.14","1,709,060,000"
28-Oct-16,"5,203.70","5,232.35","5,178.76","5,190.10","5,190.10","1,911,810,000"
27-Oct-16,"5,272.19","5,274.12","5,211.75","5,215.97","5,215.97","1,926,820,000"
26-Oct-16,"5,256.40","5,280.85","5,237.05","5,250.27","5,250.27","1,732,300,000"
25-Oct-16,"5,306.47","5,310.27","5,278.57","5,283.40","5,283.40","1,580,830,000"
24-Oct-16,"5,290.31","5,311.50","5,289.23","5,309.83","5,309.83","1,533,370,000"
21-Oct-16,"5,238.65","5,259.13","5,225.76","5,257.40","5,257.40","1,651,490,000"
20-Oct-16,"5,238.20","5,252.10","5,216.05","5,241.83","5,241.83","1,745,270,000"
19-Oct-16,"5,240.33","5,253.83","5,234.25","5,246.41","5,246.41","1,548,910,000"
18-Oct-16,"5,255.32","5,264.27","5,239.44","5,243.84","5,243.84","1,476,970,000"
17-Oct-16,"5,213.69","5,219.98","5,196.03","5,199.82","5,199.82","1,427,060,000"
14-Oct-16,"5,241.26","5,258.88","5,213.37","5,214.16","5,214.16","1,593,610,000"
13-Oct-16,"5,200.30","5,228.26","5,169.76","5,213.33","5,213.33","1,737,720,000"
12-Oct-16,"5,247.91","5,257.18","5,228.77","5,239.02","5,239.02","1,567,930,000"
11-Oct-16,"5,321.82","5,321.82","5,227.43","5,246.79","5,246.79","1,822,980,000"
10-Oct-16,"5,318.46","5,340.52","5,317.73","5,328.67","5,328.67","1,365,600,000"
7-Oct-16,"5,314.92","5,315.65","5,266.80","5,292.40","5,292.40","1,647,330,000"
6-Oct-16,"5,306.59","5,315.73","5,281.47","5,306.85","5,306.85","1,655,480,000"
5-Oct-16,"5,305.28","5,330.81","5,304.06","5,316.02","5,316.02","1,755,640,000"
4-Oct-16,"5,313.49","5,323.60","5,271.70","5,289.66","5,289.66","1,711,810,000"
3-Oct-16,"5,300.29","5,308.60","5,281.95","5,300.87","5,300.87","1,606,460,000"
30-Sep-16,"5,288.87","5,325.88","5,277.88","5,312.00","5,312.00","2,063,260,000"
29-Sep-16,"5,311.31","5,317.00","5,254.52","5,269.15","5,269.15","1,946,150,000"
28-Sep-16,"5,312.73","5,320.62","5,284.84","5,318.55","5,318.55","1,788,240,000"
27-Sep-16,"5,254.18","5,306.81","5,251.32","5,305.71","5,305.71","1,754,700,000"
26-Sep-16,"5,275.73","5,282.27","5,254.96","5,257.49","5,257.49","1,672,190,000"
23-Sep-16,"5,327.43","5,329.71","5,301.63","5,305.75","5,305.75","1,762,700,000"
22-Sep-16,"5,323.26","5,342.88","5,320.93","5,339.52","5,339.52","1,914,550,000"
21-Sep-16,"5,263.65","5,299.40","5,233.94","5,295.18","5,295.18","2,001,890,000"
20-Sep-16,"5,256.19","5,265.18","5,235.42","5,241.35","5,241.35","1,697,530,000"
19-Sep-16,"5,263.55","5,281.07","5,222.91","5,235.03","5,235.03","1,792,650,000"
16-Sep-16,"5,238.71","5,248.60","5,218.97","5,244.57","5,244.57","3,013,860,000"
15-Sep-16,"5,178.10","5,254.78","5,176.25","5,249.69","5,249.69","1,950,940,000"
14-Sep-16,"5,160.21","5,201.34","5,159.55","5,173.77","5,173.77","1,902,680,000"
13-Sep-16,"5,181.14","5,195.03","5,131.27","5,155.25","5,155.25","2,071,460,000"
12-Sep-16,"5,098.03","5,217.88","5,097.80","5,211.89","5,211.89","2,007,610,000"
9-Sep-16,"5,217.95","5,225.93","5,125.91","5,125.91","5,125.91","2,208,690,000"
8-Sep-16,"5,269.96","5,271.01","5,248.41","5,259.48","5,259.48","1,839,790,000"
7-Sep-16,"5,274.23","5,287.61","5,261.92","5,283.93","5,283.93","1,878,460,000"
6-Sep-16,"5,260.00","5,275.91","5,244.00","5,275.91","5,275.91","1,777,940,000"
2-Sep-16,"5,249.66","5,263.39","5,231.02","5,249.90","5,249.90","1,474,200,000"
1-Sep-16,"5,218.28","5,229.94","5,189.36","5,227.21","5,227.21","1,592,520,000"
31-Aug-16,"5,216.42","5,219.89","5,191.18","5,213.22","5,213.22","1,761,770,000"
30-Aug-16,"5,229.88","5,241.62","5,205.61","5,222.99","5,222.99","1,561,020,000"
29-Aug-16,"5,223.80","5,245.12","5,222.34","5,232.33","5,232.33","1,416,640,000"
26-Aug-16,"5,219.05","5,253.39","5,191.86","5,218.92","5,218.92","1,591,060,000"
25-Aug-16,"5,207.61","5,230.59","5,201.64","5,212.20","5,212.20","1,511,890,000"
24-Aug-16,"5,254.42","5,262.99","5,205.64","5,217.69","5,217.69","1,714,780,000"
23-Aug-16,"5,265.78","5,275.74","5,257.90","5,260.08","5,260.08","1,547,050,000"
22-Aug-16,"5,231.46","5,252.13","5,224.63","5,244.60","5,244.60","1,560,210,000"
19-Aug-16,"5,229.87","5,245.81","5,217.65","5,238.38","5,238.38","1,632,740,000"
18-Aug-16,"5,226.45","5,243.17","5,221.84","5,240.15","5,240.15","1,659,080,000"
17-Aug-16,"5,228.44","5,230.09","5,197.23","5,228.66","5,228.66","1,747,890,000"
16-Aug-16,"5,247.96","5,248.26","5,226.78","5,227.11","5,227.11","1,698,390,000"
15-Aug-16,"5,242.18","5,271.36","5,241.14","5,262.02","5,262.02","1,533,170,000"
12-Aug-16,"5,219.66","5,233.34","5,215.55","5,232.89","5,232.89","1,501,620,000"
11-Aug-16,"5,222.15","5,235.29","5,211.25","5,228.40","5,228.40","1,511,670,000"
10-Aug-16,"5,227.95","5,227.96","5,193.80","5,204.58","5,204.58","1,651,240,000"
9-Aug-16,"5,216.21","5,238.54","5,214.95","5,225.48","5,225.48","1,664,320,000"
8-Aug-16,"5,223.54","5,228.40","5,202.18","5,213.14","5,213.14","1,624,450,000"
5-Aug-16,"5,190.71","5,227.23","5,186.25","5,221.12","5,221.12","2,017,720,000"
4-Aug-16,"5,158.02","5,174.00","5,145.39","5,166.25","5,166.25","1,930,000,000"
3-Aug-16,"5,133.24","5,159.74","5,128.44","5,159.74","5,159.74","1,909,470,000"
2-Aug-16,"5,177.53","5,181.02","5,109.80","5,137.73","5,137.73","2,142,010,000"
1-Aug-16,"5,167.42","5,199.13","5,158.93","5,184.20","5,184.20","1,866,590,000"
29-Jul-16,"5,162.15","5,175.81","5,140.05","5,162.13","5,162.13","2,072,640,000"
28-Jul-16,"5,144.82","5,160.16","5,130.75","5,154.98","5,154.98","1,950,910,000"
27-Jul-16,"5,143.84","5,151.06","5,120.66","5,139.81","5,139.81","2,122,250,000"
26-Jul-16,"5,095.61","5,122.30","5,084.18","5,110.05","5,110.05","2,038,060,000"
25-Jul-16,"5,096.99","5,100.72","5,082.66","5,097.63","5,097.63","1,770,620,000"
22-Jul-16,"5,078.12","5,103.52","5,064.11","5,100.16","5,100.16","1,639,000,000"
21-Jul-16,"5,093.97","5,102.78","5,061.11","5,073.90","5,073.90","1,880,310,000"
20-Jul-16,"5,061.60","5,098.25","5,053.92","5,089.93","5,089.93","1,877,330,000"
19-Jul-16,"5,038.22","5,052.24","5,028.24","5,036.37","5,036.37","1,694,740,000"
18-Jul-16,"5,034.99","5,063.53","5,030.13","5,055.78","5,055.78","1,585,570,000"
15-Jul-16,"5,041.19","5,044.81","5,018.52","5,029.59","5,029.59","1,610,300,000"
14-Jul-16,"5,041.95","5,045.18","5,025.15","5,034.06","5,034.06","1,641,170,000"
13-Jul-16,"5,036.32","5,036.38","5,002.82","5,005.73","5,005.73","1,650,820,000"
12-Jul-16,"5,017.99","5,032.10","5,009.68","5,022.82","5,022.82","1,866,280,000"
11-Jul-16,"4,976.54","5,002.50","4,976.54","4,988.64","4,988.64","1,718,450,000"
8-Jul-16,"4,906.66","4,959.00","4,901.27","4,956.76","4,956.76","1,947,260,000"
7-Jul-16,"4,867.47","4,889.01","4,853.68","4,876.81","4,876.81","1,672,770,000"
6-Jul-16,"4,799.32","4,861.05","4,786.01","4,859.16","4,859.16","1,876,090,000"
5-Jul-16,"4,837.06","4,839.13","4,797.29","4,822.90","4,822.90","1,690,340,000"
1-Jul-16,"4,837.18","4,880.17","4,837.17","4,862.57","4,862.57","1,745,130,000"
30-Jun-16,"4,793.75","4,843.11","4,774.52","4,842.67","4,842.67","2,171,180,000"
29-Jun-16,"4,732.93","4,787.59","4,732.34","4,779.25","4,779.25","2,116,550,000"
28-Jun-16,"4,643.93","4,692.98","4,643.93","4,691.87","4,691.87","2,074,090,000"
27-Jun-16,"4,664.43","4,665.04","4,574.25","4,594.44","4,594.44","2,659,650,000"
24-Jun-16,"4,715.79","4,798.22","4,698.42","4,707.98","4,707.98","4,411,040,000"
23-Jun-16,"4,872.19","4,910.04","4,859.40","4,910.04","4,910.04","1,738,570,000"
22-Jun-16,"4,846.68","4,875.93","4,830.00","4,833.32","4,833.32","1,682,220,000"
21-Jun-16,"4,845.08","4,852.19","4,826.59","4,843.76","4,843.76","1,698,080,000"
20-Jun-16,"4,856.69","4,882.15","4,834.51","4,837.21","4,837.21","1,779,560,000"
17-Jun-16,"4,835.02","4,835.02","4,792.34","4,800.34","4,800.34","2,638,220,000"
16-Jun-16,"4,809.69","4,847.86","4,778.78","4,844.92","4,844.92","1,851,770,000"
15-Jun-16,"4,855.08","4,868.16","4,830.33","4,834.93","4,834.93","1,802,200,000"
14-Jun-16,"4,836.67","4,863.01","4,811.93","4,843.55","4,843.55","1,919,710,000"
13-Jun-16,"4,868.51","4,894.85","4,844.94","4,848.44","4,848.44","1,888,300,000"
10-Jun-16,"4,915.15","4,917.92","4,880.61","4,894.55","4,894.55","1,822,200,000"
9-Jun-16,"4,954.15","4,965.49","4,940.55","4,958.62","4,958.62","1,632,340,000"
8-Jun-16,"4,970.01","4,979.66","4,956.79","4,974.64","4,974.64","1,692,640,000"
7-Jun-16,"4,972.13","4,979.38","4,960.28","4,961.75","4,961.75","1,747,760,000"
6-Jun-16,"4,950.46","4,980.14","4,944.87","4,968.71","4,968.71","1,663,840,000"
3-Jun-16,"4,958.10","4,958.65","4,909.21","4,942.52","4,942.52","1,697,840,000"
2-Jun-16,"4,941.25","4,971.36","4,924.23","4,971.36","4,971.36","1,729,050,000"
1-Jun-16,"4,928.97","4,958.98","4,923.20","4,952.25","4,952.25","1,797,090,000"
31-May-16,"4,938.48","4,951.45","4,923.03","4,948.05","4,948.05","2,285,350,000"
27-May-16,"4,904.05","4,933.50","4,902.50","4,933.50","4,933.50","1,505,020,000"
26-May-16,"4,897.78","4,909.38","4,887.27","4,901.77","4,901.77","1,606,250,000"
25-May-16,"4,877.18","4,905.45","4,872.42","4,894.89","4,894.89","1,784,420,000"
24-May-16,"4,792.85","4,865.99","4,792.63","4,861.06","4,861.06","1,942,280,000"
23-May-16,"4,771.57","4,792.64","4,763.91","4,765.78","4,765.78","1,865,110,000"
20-May-16,"4,729.44","4,781.70","4,729.00","4,769.56","4,769.56","1,970,520,000"
19-May-16,"4,717.36","4,735.27","4,678.38","4,712.53","4,712.53","1,805,890,000"
18-May-16,"4,705.78","4,762.28","4,704.49","4,739.12","4,739.12","1,934,100,000"
17-May-16,"4,768.85","4,776.15","4,703.39","4,715.73","4,715.73","1,925,230,000"
16-May-16,"4,728.86","4,791.25","4,724.73","4,775.46","4,775.46","1,741,510,000"
13-May-16,"4,731.07","4,759.29","4,708.26","4,717.68","4,717.68","1,698,030,000"
12-May-16,"4,778.19","4,779.46","4,710.17","4,737.33","4,737.33","1,930,450,000"
11-May-16,"4,799.30","4,812.19","4,760.36","4,760.69","4,760.69","1,859,110,000"
10-May-16,"4,768.91","4,811.30","4,758.20","4,809.88","4,809.88","1,760,120,000"
9-May-16,"4,736.35","4,771.94","4,735.06","4,750.21","4,750.21","1,625,100,000"
6-May-16,"4,695.90","4,736.16","4,684.28","4,736.16","4,736.16","1,860,800,000"
5-May-16,"4,742.42","4,744.55","4,709.75","4,717.09","4,717.09","1,888,350,000"
4-May-16,"4,735.28","4,751.64","4,713.91","4,725.64","4,725.64","1,950,800,000"
3-May-16,"4,780.88","4,791.43","4,749.71","4,763.22","4,763.22","1,984,340,000"
2-May-16,"4,786.55","4,821.57","4,768.28","4,817.59","4,817.59","1,880,460,000"
29-Apr-16,"4,805.79","4,807.89","4,740.84","4,775.36","4,775.36","2,376,460,000"
28-Apr-16,"4,857.60","4,889.16","4,796.32","4,805.29","4,805.29","2,161,400,000"
27-Apr-16,"4,855.38","4,872.91","4,826.38","4,863.14","4,863.14","1,938,780,000"
26-Apr-16,"4,903.81","4,915.00","4,875.42","4,888.28","4,888.28","1,825,020,000"
25-Apr-16,"4,891.48","4,904.87","4,878.37","4,895.79","4,895.79","1,582,270,000"
22-Apr-16,"4,898.24","4,921.66","4,872.02","4,906.23","4,906.23","2,018,930,000"
21-Apr-16,"4,949.12","4,966.61","4,932.64","4,945.89","4,945.89","1,758,190,000"
20-Apr-16,"4,941.99","4,969.32","4,928.29","4,948.13","4,948.13","1,781,340,000"
19-Apr-16,"4,968.30","4,968.67","4,915.52","4,940.33","4,940.33","1,824,250,000"
18-Apr-16,"4,919.36","4,960.79","4,915.63","4,960.02","4,960.02","1,672,260,000"
15-Apr-16,"4,938.83","4,950.43","4,925.46","4,938.22","4,938.22","1,684,790,000"
14-Apr-16,"4,947.62","4,961.30","4,931.81","4,945.89","4,945.89","1,645,810,000"
13-Apr-16,"4,904.79","4,951.91","4,903.60","4,947.42","4,947.42","1,936,450,000"
12-Apr-16,"4,838.82","4,879.60","4,808.91","4,872.09","4,872.09","1,759,280,000"
11-Apr-16,"4,873.39","4,897.55","4,833.40","4,833.40","4,833.40","1,545,540,000"
8-Apr-16,"4,883.99","4,892.60","4,835.36","4,850.69","4,850.69","1,588,830,000"
7-Apr-16,"4,893.57","4,901.49","4,831.49","4,848.37","4,848.37","1,908,940,000"
6-Apr-16,"4,849.58","4,921.51","4,849.28","4,920.72","4,920.72","1,761,770,000"
5-Apr-16,"4,855.90","4,872.70","4,838.62","4,843.93","4,843.93","1,726,010,000"
4-Apr-16,"4,911.21","4,917.75","4,885.17","4,891.80","4,891.80","1,705,730,000"
1-Apr-16,"4,842.55","4,917.09","4,832.06","4,914.54","4,914.54","1,812,250,000"
31-Mar-16,"4,869.57","4,891.30","4,864.41","4,869.85","4,869.85","1,774,270,000"
30-Mar-16,"4,875.46","4,899.14","4,859.35","4,869.29","4,869.29","1,717,820,000"
29-Mar-16,"4,756.55","4,849.31","4,749.78","4,846.62","4,846.62","1,806,490,000"
28-Mar-16,"4,785.25","4,787.39","4,760.01","4,766.79","4,766.79","1,381,000,000"
24-Mar-16,"4,743.36","4,773.50","4,734.77","4,773.50","4,773.50","1,590,990,000"
23-Mar-16,"4,813.87","4,816.67","4,765.37","4,768.86","4,768.86","1,732,630,000"
22-Mar-16,"4,783.60","4,835.60","4,781.71","4,821.66","4,821.66","1,596,200,000"
21-Mar-16,"4,787.31","4,814.85","4,785.38","4,808.87","4,808.87","1,609,230,000"
18-Mar-16,"4,784.63","4,804.58","4,772.41","4,795.65","4,795.65","2,829,040,000"
17-Mar-16,"4,752.62","4,788.09","4,737.97","4,774.99","4,774.99","1,907,190,000"
16-Mar-16,"4,717.88","4,774.78","4,716.45","4,763.97","4,763.97","1,781,060,000"
15-Mar-16,"4,731.14","4,735.27","4,712.07","4,728.67","4,728.67","1,692,420,000"
14-Mar-16,"4,733.39","4,762.27","4,731.51","4,750.28","4,750.28","1,615,100,000"
11-Mar-16,"4,712.38","4,748.79","4,700.91","4,748.47","4,748.47","1,801,790,000"
10-Mar-16,"4,691.20","4,716.14","4,607.99","4,662.16","4,662.16","1,936,470,000"
9-Mar-16,"4,666.42","4,676.47","4,642.42","4,674.38","4,674.38","1,789,550,000"
8-Mar-16,"4,676.22","4,695.04","4,642.86","4,648.82","4,648.82","1,993,060,000"
7-Mar-16,"4,690.88","4,731.19","4,674.82","4,708.25","4,708.25","2,084,390,000"
4-Mar-16,"4,715.76","4,746.65","4,687.94","4,717.02","4,717.02","2,171,230,000"
3-Mar-16,"4,698.38","4,707.72","4,674.46","4,707.42","4,707.42","1,936,290,000"
2-Mar-16,"4,683.80","4,703.58","4,665.93","4,703.42","4,703.42","1,912,510,000"
1-Mar-16,"4,596.01","4,689.60","4,581.75","4,689.60","4,689.60","2,080,150,000"
29-Feb-16,"4,585.30","4,619.90","4,557.46","4,557.95","4,557.95","2,065,260,000"
26-Feb-16,"4,615.14","4,618.85","4,580.78","4,590.47","4,590.47","1,814,920,000"
25-Feb-16,"4,554.73","4,582.20","4,516.89","4,582.20","4,582.20","1,667,840,000"
24-Feb-16,"4,453.93","4,547.64","4,425.72","4,542.61","4,542.61","1,978,180,000"
23-Feb-16,"4,550.05","4,558.06","4,500.94","4,503.58","4,503.58","1,777,750,000"
22-Feb-16,"4,548.31","4,576.47","4,546.55","4,570.61","4,570.61","1,794,020,000"
19-Feb-16,"4,464.67","4,513.15","4,455.10","4,504.43","4,504.43","1,903,770,000"
18-Feb-16,"4,548.10","4,548.47","4,482.77","4,487.54","4,487.54","1,955,870,000"
17-Feb-16,"4,471.66","4,540.78","4,463.51","4,534.06","4,534.06","2,296,440,000"
16-Feb-16,"4,397.95","4,435.96","4,376.52","4,435.96","4,435.96","2,117,920,000"
12-Feb-16,"4,307.29","4,340.13","4,274.15","4,337.51","4,337.51","1,983,190,000"
11-Feb-16,"4,218.81","4,293.22","4,209.76","4,266.84","4,266.84","2,812,330,000"
10-Feb-16,"4,318.28","4,369.62","4,280.73","4,283.59","4,283.59","2,448,380,000"
9-Feb-16,"4,224.87","4,329.61","4,222.48","4,268.76","4,268.76","2,465,790,000"
8-Feb-16,"4,288.02","4,301.53","4,212.81","4,283.75","4,283.75","2,702,070,000"
5-Feb-16,"4,491.48","4,493.19","4,350.37","4,363.14","4,363.14","2,489,280,000"
4-Feb-16,"4,492.48","4,545.52","4,463.99","4,509.56","4,509.56","2,200,930,000"
3-Feb-16,"4,543.82","4,547.32","4,424.47","4,504.24","4,504.24","2,466,190,000"
2-Feb-16,"4,588.69","4,589.90","4,503.12","4,516.95","4,516.95","2,185,180,000"
1-Feb-16,"4,587.59","4,636.93","4,565.37","4,620.37","4,620.37","1,983,340,000"
29-Jan-16,"4,512.09","4,613.95","4,511.30","4,613.95","4,613.95","2,617,550,000"
28-Jan-16,"4,533.81","4,533.81","4,447.50","4,506.68","4,506.68","2,322,310,000"
27-Jan-16,"4,548.87","4,568.85","4,450.83","4,468.17","4,468.17","2,115,710,000"
26-Jan-16,"4,537.04","4,583.21","4,503.53","4,567.67","4,567.67","1,981,180,000"
25-Jan-16,"4,574.59","4,590.44","4,514.78","4,518.49","4,518.49","2,028,880,000"
22-Jan-16,"4,557.39","4,591.18","4,540.27","4,591.18","4,591.18","2,153,340,000"
21-Jan-16,"4,480.70","4,537.15","4,432.02","4,472.06","4,472.06","2,447,750,000"
20-Jan-16,"4,405.22","4,514.92","4,313.39","4,471.69","4,471.69","3,204,130,000"
19-Jan-16,"4,548.05","4,550.57","4,430.77","4,476.95","4,476.95","2,394,550,000"
15-Jan-16,"4,464.37","4,520.45","4,419.41","4,488.42","4,488.42","2,818,630,000"
14-Jan-16,"4,545.37","4,650.55","4,470.59","4,615.00","4,615.00","2,565,560,000"
13-Jan-16,"4,706.02","4,713.98","4,517.56","4,526.06","4,526.06","2,533,200,000"
12-Jan-16,"4,681.54","4,714.80","4,618.03","4,685.92","4,685.92","2,147,470,000"
11-Jan-16,"4,673.44","4,683.02","4,573.78","4,637.99","4,637.99","2,391,110,000"
8-Jan-16,"4,722.02","4,742.57","4,637.85","4,643.63","4,643.63","2,288,750,000"
7-Jan-16,"4,736.40","4,788.02","4,688.17","4,689.43","4,689.43","2,552,590,000"
6-Jan-16,"4,813.76","4,866.04","4,804.69","4,835.76","4,835.76","2,168,620,000"
5-Jan-16,"4,917.84","4,926.73","4,872.74","4,891.43","4,891.43","1,927,380,000"
4-Jan-16,"4,897.65","4,903.09","4,846.98","4,903.09","4,903.09","2,218,420,000"
31-Dec-15,"5,047.04","5,058.06","5,007.01","5,007.41","5,007.41","1,437,480,000"
30-Dec-15,"5,101.18","5,102.35","5,065.68","5,065.85","5,065.85","1,247,530,000"
29-Dec-15,"5,066.52","5,116.99","5,065.89","5,107.94","5,107.94","1,383,470,000"
28-Dec-15,"5,032.29","5,041.27","4,999.07","5,040.99","5,040.99","1,310,650,000"
24-Dec-15,"5,046.19","5,063.28","5,043.65","5,048.49","5,048.49","706,880,000"
23-Dec-15,"5,025.55","5,046.09","5,020.44","5,045.93","5,045.93","1,591,490,000"
22-Dec-15,"4,988.68","5,007.77","4,964.08","5,001.11","5,001.11","1,556,670,000"
21-Dec-15,"4,957.53","4,968.92","4,928.93","4,968.92","4,968.92","1,673,400,000"
18-Dec-15,"4,982.58","4,996.49","4,921.33","4,923.08","4,923.08","3,765,210,000"
17-Dec-15,"5,087.17","5,088.58","5,002.55","5,002.55","5,002.55","1,897,220,000"
16-Dec-15,"5,033.48","5,078.99","4,992.63","5,071.13","5,071.13","2,036,610,000"
15-Dec-15,"4,991.21","5,026.54","4,986.99","4,995.36","4,995.36","2,054,710,000"
14-Dec-15,"4,932.61","4,953.60","4,871.59","4,952.23","4,952.23","2,216,060,000"
11-Dec-15,"4,979.77","4,996.19","4,928.67","4,933.47","4,933.47","2,084,950,000"
10-Dec-15,"5,026.30","5,075.65","5,019.31","5,045.17","5,045.17","1,746,520,000"
9-Dec-15,"5,077.21","5,106.37","5,000.12","5,022.87","5,022.87","2,003,450,000"
8-Dec-15,"5,050.52","5,111.73","5,045.73","5,098.24","5,098.24","1,871,450,000"
7-Dec-15,"5,139.46","5,139.78","5,082.23","5,101.81","5,101.81","1,952,690,000"
4-Dec-15,"5,050.93","5,147.00","5,043.49","5,142.27","5,142.27","1,897,490,000"
3-Dec-15,"5,143.16","5,144.60","5,011.72","5,037.53","5,037.53","2,088,100,000"
2-Dec-15,"5,158.82","5,176.77","5,117.15","5,123.22","5,123.22","2,060,340,000"
