Date,Open,High,Low,Close,Adj Close,Volume
27-Oct-16,"2,144.06","2,147.13","2,132.52","2,133.04","2,133.04","4,209,400,000"
26-Oct-16,"2,136.97","2,145.73","2,131.59","2,139.43","2,139.43","3,778,120,000"
25-Oct-16,"2,149.72","2,151.44","2,141.93","2,143.16","2,143.16","3,756,200,000"
24-Oct-16,"2,148.50","2,154.79","2,146.91","2,151.33","2,151.33","3,359,950,000"
21-Oct-16,"2,139.43","2,142.63","2,130.09","2,141.16","2,141.16","3,456,390,000"
20-Oct-16,"2,142.51","2,147.18","2,133.44","2,141.34","2,141.34","3,339,320,000"
19-Oct-16,"2,140.81","2,148.44","2,138.15","2,144.29","2,144.29","3,364,990,000"
18-Oct-16,"2,138.31","2,144.38","2,135.49","2,139.60","2,139.60","3,172,940,000"
17-Oct-16,"2,132.95","2,135.61","2,124.43","2,126.50","2,126.50","2,832,440,000"
14-Oct-16,"2,139.68","2,149.19","2,132.98","2,132.98","2,132.98","3,187,910,000"
13-Oct-16,"2,130.26","2,138.19","2,114.72","2,132.55","2,132.55","3,538,030,000"
12-Oct-16,"2,137.67","2,145.36","2,132.77","2,139.18","2,139.18","2,959,510,000"
11-Oct-16,"2,161.35","2,161.56","2,128.84","2,136.73","2,136.73","3,393,060,000"
10-Oct-16,"2,160.39","2,169.60","2,160.39","2,163.66","2,163.66","2,881,970,000"
7-Oct-16,"2,164.19","2,165.86","2,144.85","2,153.74","2,153.74","3,578,770,000"
6-Oct-16,"2,158.22","2,162.93","2,150.28","2,160.77","2,160.77","3,438,040,000"
5-Oct-16,"2,155.15","2,163.95","2,155.15","2,159.73","2,159.73","3,883,710,000"
4-Oct-16,"2,163.37","2,165.46","2,144.01","2,150.49","2,150.49","3,716,100,000"
3-Oct-16,"2,164.33","2,164.41","2,154.77","2,161.20","2,161.20","3,113,850,000"
30-Sep-16,"2,156.51","2,175.30","2,156.51","2,168.27","2,168.27","4,158,800,000"
29-Sep-16,"2,168.90","2,172.67","2,145.20","2,151.13","2,151.13","4,215,620,000"
28-Sep-16,"2,161.85","2,172.40","2,151.79","2,171.37","2,171.37","3,860,390,000"
27-Sep-16,"2,146.04","2,161.13","2,141.55","2,159.93","2,159.93","3,414,090,000"
26-Sep-16,"2,158.54","2,158.54","2,145.04","2,146.10","2,146.10","3,199,910,000"
23-Sep-16,"2,173.29","2,173.75","2,163.97","2,164.69","2,164.69","3,289,860,000"
22-Sep-16,"2,170.94","2,179.99","2,170.94","2,177.18","2,177.18","3,523,860,000"
21-Sep-16,"2,144.58","2,165.11","2,139.57","2,163.12","2,163.12","3,685,450,000"
20-Sep-16,"2,145.94","2,150.80","2,139.17","2,139.76","2,139.76","3,117,380,000"
19-Sep-16,"2,143.99","2,153.61","2,135.91","2,139.12","2,139.12","3,141,820,000"
16-Sep-16,"2,146.48","2,146.48","2,131.20","2,139.16","2,139.16","5,014,360,000"
15-Sep-16,"2,125.36","2,151.31","2,122.36","2,147.26","2,147.26","3,373,720,000"
14-Sep-16,"2,127.86","2,141.33","2,119.90","2,125.77","2,125.77","3,664,100,000"
13-Sep-16,"2,150.47","2,150.47","2,120.27","2,127.02","2,127.02","4,141,670,000"
12-Sep-16,"2,120.86","2,163.30","2,119.12","2,159.04","2,159.04","4,010,480,000"
9-Sep-16,"2,169.08","2,169.08","2,127.81","2,127.81","2,127.81","4,233,960,000"
8-Sep-16,"2,182.76","2,184.94","2,177.49","2,181.30","2,181.30","3,727,840,000"
7-Sep-16,"2,185.17","2,187.87","2,179.07","2,186.16","2,186.16","3,319,420,000"
6-Sep-16,"2,181.61","2,186.57","2,175.10","2,186.48","2,186.48","3,447,650,000"
2-Sep-16,"2,177.49","2,184.87","2,173.59","2,179.98","2,179.98","3,091,120,000"
1-Sep-16,"2,171.33","2,173.56","2,157.09","2,170.86","2,170.86","3,392,120,000"
31-Aug-16,"2,173.56","2,173.79","2,161.35","2,170.95","2,170.95","3,766,390,000"
30-Aug-16,"2,179.45","2,182.27","2,170.41","2,176.12","2,176.12","3,006,800,000"
29-Aug-16,"2,170.19","2,183.48","2,170.19","2,180.38","2,180.38","2,654,780,000"
26-Aug-16,"2,175.10","2,187.94","2,160.39","2,169.04","2,169.04","3,342,340,000"
25-Aug-16,"2,173.29","2,179.00","2,169.74","2,172.47","2,172.47","2,969,310,000"
24-Aug-16,"2,185.09","2,186.66","2,171.25","2,175.44","2,175.44","3,148,280,000"
23-Aug-16,"2,187.81","2,193.42","2,186.80","2,186.90","2,186.90","3,041,490,000"
22-Aug-16,"2,181.58","2,185.15","2,175.96","2,182.64","2,182.64","2,777,550,000"
19-Aug-16,"2,184.24","2,185.00","2,175.13","2,183.87","2,183.87","3,084,800,000"
18-Aug-16,"2,181.90","2,187.03","2,180.46","2,187.02","2,187.02","3,300,570,000"
17-Aug-16,"2,177.84","2,183.08","2,168.50","2,182.22","2,182.22","3,388,910,000"
16-Aug-16,"2,186.24","2,186.24","2,178.14","2,178.15","2,178.15","3,196,400,000"
15-Aug-16,"2,186.08","2,193.81","2,186.08","2,190.15","2,190.15","3,078,530,000"
12-Aug-16,"2,183.74","2,186.28","2,179.42","2,184.05","2,184.05","3,000,660,000"
11-Aug-16,"2,177.97","2,188.45","2,177.97","2,185.79","2,185.79","3,423,160,000"
10-Aug-16,"2,182.81","2,183.41","2,172.00","2,175.49","2,175.49","3,254,950,000"
9-Aug-16,"2,182.24","2,187.66","2,178.61","2,181.74","2,181.74","3,334,300,000"
8-Aug-16,"2,183.76","2,185.44","2,177.85","2,180.89","2,180.89","3,327,550,000"
5-Aug-16,"2,168.79","2,182.87","2,168.79","2,182.87","2,182.87","3,663,070,000"
4-Aug-16,"2,163.51","2,168.19","2,159.07","2,164.25","2,164.25","3,709,200,000"
3-Aug-16,"2,156.81","2,163.79","2,152.56","2,163.79","2,163.79","3,786,530,000"
2-Aug-16,"2,169.94","2,170.20","2,147.58","2,157.03","2,157.03","3,848,750,000"
1-Aug-16,"2,173.15","2,178.29","2,166.21","2,170.84","2,170.84","3,505,990,000"
29-Jul-16,"2,168.83","2,177.09","2,163.49","2,173.60","2,173.60","4,038,840,000"
28-Jul-16,"2,166.05","2,172.85","2,159.74","2,170.06","2,170.06","3,664,240,000"
27-Jul-16,"2,169.81","2,174.98","2,159.07","2,166.58","2,166.58","3,995,500,000"
26-Jul-16,"2,168.97","2,173.54","2,160.18","2,169.18","2,169.18","3,442,350,000"
25-Jul-16,"2,173.71","2,173.71","2,161.95","2,168.48","2,168.48","3,057,240,000"
22-Jul-16,"2,166.47","2,175.11","2,163.24","2,175.03","2,175.03","3,023,280,000"
21-Jul-16,"2,172.91","2,174.56","2,159.75","2,165.17","2,165.17","3,438,900,000"
20-Jul-16,"2,166.10","2,175.63","2,164.89","2,173.02","2,173.02","3,211,860,000"
19-Jul-16,"2,163.79","2,164.63","2,159.01","2,163.78","2,163.78","2,968,340,000"
18-Jul-16,"2,162.04","2,168.35","2,159.63","2,166.89","2,166.89","3,009,310,000"
15-Jul-16,"2,165.13","2,169.05","2,155.79","2,161.74","2,161.74","3,122,600,000"
14-Jul-16,"2,157.88","2,168.99","2,157.88","2,163.75","2,163.75","3,465,610,000"
13-Jul-16,"2,153.81","2,156.45","2,146.21","2,152.43","2,152.43","3,502,320,000"
12-Jul-16,"2,139.50","2,155.40","2,139.50","2,152.14","2,152.14","4,097,820,000"
11-Jul-16,"2,131.72","2,143.16","2,131.72","2,137.16","2,137.16","3,253,340,000"
8-Jul-16,"2,106.97","2,131.71","2,106.97","2,129.90","2,129.90","3,607,500,000"
7-Jul-16,"2,100.42","2,109.08","2,089.39","2,097.90","2,097.90","3,604,550,000"
6-Jul-16,"2,084.43","2,100.72","2,074.02","2,099.73","2,099.73","3,909,380,000"
5-Jul-16,"2,095.05","2,095.05","2,080.86","2,088.55","2,088.55","3,658,380,000"
1-Jul-16,"2,099.34","2,108.71","2,097.90","2,102.95","2,102.95","3,458,890,000"
30-Jun-16,"2,073.17","2,098.94","2,070.00","2,098.86","2,098.86","4,622,820,000"
29-Jun-16,"2,042.69","2,073.13","2,042.69","2,070.77","2,070.77","4,241,740,000"
28-Jun-16,"2,006.67","2,036.09","2,006.67","2,036.09","2,036.09","4,385,810,000"
27-Jun-16,"2,031.45","2,031.45","1,991.68","2,000.54","2,000.54","5,431,220,000"
24-Jun-16,"2,103.81","2,103.81","2,032.57","2,037.41","2,037.41","7,597,450,000"
23-Jun-16,"2,092.80","2,113.32","2,092.80","2,113.32","2,113.32","3,297,940,000"
22-Jun-16,"2,089.75","2,099.71","2,084.36","2,085.45","2,085.45","3,168,160,000"
21-Jun-16,"2,085.19","2,093.66","2,083.02","2,088.90","2,088.90","3,232,880,000"
20-Jun-16,"2,075.58","2,100.66","2,075.58","2,083.25","2,083.25","3,467,440,000"
17-Jun-16,"2,078.20","2,078.20","2,062.84","2,071.22","2,071.22","4,952,630,000"
16-Jun-16,"2,066.36","2,079.62","2,050.37","2,077.99","2,077.99","3,628,280,000"
15-Jun-16,"2,077.60","2,085.65","2,069.80","2,071.50","2,071.50","3,544,720,000"
14-Jun-16,"2,076.65","2,081.30","2,064.10","2,075.32","2,075.32","3,759,770,000"
13-Jun-16,"2,091.75","2,098.12","2,078.46","2,079.06","2,079.06","3,392,030,000"
10-Jun-16,"2,109.57","2,109.57","2,089.96","2,096.07","2,096.07","3,515,010,000"
9-Jun-16,"2,115.65","2,117.64","2,107.73","2,115.48","2,115.48","3,290,320,000"
8-Jun-16,"2,112.71","2,120.55","2,112.71","2,119.12","2,119.12","3,562,060,000"
7-Jun-16,"2,110.18","2,119.22","2,110.18","2,112.13","2,112.13","3,534,730,000"
6-Jun-16,"2,100.83","2,113.36","2,100.83","2,109.41","2,109.41","3,442,020,000"
3-Jun-16,"2,104.07","2,104.07","2,085.36","2,099.13","2,099.13","3,627,780,000"
2-Jun-16,"2,097.71","2,105.26","2,088.59","2,105.26","2,105.26","3,632,720,000"
1-Jun-16,"2,093.94","2,100.97","2,085.10","2,099.33","2,099.33","3,525,170,000"
31-May-16,"2,100.13","2,103.48","2,088.66","2,096.95","2,096.95","4,514,410,000"
27-May-16,"2,090.06","2,099.06","2,090.06","2,099.06","2,099.06","3,079,150,000"
26-May-16,"2,091.44","2,094.30","2,087.08","2,090.10","2,090.10","3,230,990,000"
25-May-16,"2,078.93","2,094.73","2,078.93","2,090.54","2,090.54","3,859,160,000"
24-May-16,"2,052.65","2,079.67","2,052.65","2,076.06","2,076.06","3,627,340,000"
23-May-16,"2,052.23","2,055.58","2,047.26","2,048.04","2,048.04","3,055,480,000"
20-May-16,"2,041.88","2,058.35","2,041.88","2,052.32","2,052.32","3,507,650,000"
19-May-16,"2,044.21","2,044.21","2,025.91","2,040.04","2,040.04","3,846,770,000"
18-May-16,"2,044.38","2,060.61","2,034.49","2,047.63","2,047.63","4,101,320,000"
17-May-16,"2,065.04","2,065.69","2,040.82","2,047.21","2,047.21","4,108,960,000"
16-May-16,"2,046.53","2,071.88","2,046.53","2,066.66","2,066.66","3,501,360,000"
13-May-16,"2,062.50","2,066.79","2,043.13","2,046.61","2,046.61","3,579,880,000"
12-May-16,"2,067.17","2,073.99","2,053.13","2,064.11","2,064.11","3,782,390,000"
11-May-16,"2,083.29","2,083.29","2,064.46","2,064.46","2,064.46","3,821,980,000"
10-May-16,"2,062.63","2,084.87","2,062.63","2,084.39","2,084.39","3,600,200,000"
9-May-16,"2,057.55","2,064.15","2,054.31","2,058.69","2,058.69","3,788,620,000"
6-May-16,"2,047.77","2,057.72","2,039.45","2,057.14","2,057.14","3,796,350,000"
5-May-16,"2,052.95","2,060.23","2,045.77","2,050.63","2,050.63","4,008,530,000"
4-May-16,"2,060.30","2,060.30","2,045.55","2,051.12","2,051.12","4,058,560,000"
3-May-16,"2,077.18","2,077.18","2,054.89","2,063.37","2,063.37","4,173,390,000"
2-May-16,"2,067.17","2,083.42","2,066.11","2,081.43","2,081.43","3,841,110,000"
29-Apr-16,"2,071.82","2,073.85","2,052.28","2,065.30","2,065.30","4,704,720,000"
28-Apr-16,"2,090.93","2,099.30","2,071.62","2,075.81","2,075.81","4,309,840,000"
27-Apr-16,"2,092.33","2,099.89","2,082.31","2,095.15","2,095.15","4,100,110,000"
26-Apr-16,"2,089.84","2,096.87","2,085.80","2,091.70","2,091.70","3,557,190,000"
25-Apr-16,"2,089.37","2,089.37","2,077.52","2,087.79","2,087.79","3,319,740,000"
22-Apr-16,"2,091.49","2,094.32","2,081.20","2,091.58","2,091.58","3,790,580,000"
21-Apr-16,"2,102.09","2,103.78","2,088.52","2,091.48","2,091.48","4,175,290,000"
20-Apr-16,"2,101.52","2,111.05","2,096.32","2,102.40","2,102.40","4,184,880,000"
19-Apr-16,"2,096.05","2,104.05","2,091.68","2,100.80","2,100.80","3,896,830,000"
18-Apr-16,"2,078.83","2,094.66","2,073.65","2,094.34","2,094.34","3,316,880,000"
15-Apr-16,"2,083.10","2,083.22","2,076.31","2,080.73","2,080.73","3,701,450,000"
14-Apr-16,"2,082.89","2,087.84","2,078.13","2,082.78","2,082.78","3,765,870,000"
13-Apr-16,"2,065.92","2,083.18","2,065.92","2,082.42","2,082.42","4,191,830,000"
12-Apr-16,"2,043.72","2,065.05","2,039.74","2,061.72","2,061.72","4,239,740,000"
11-Apr-16,"2,050.23","2,062.93","2,041.88","2,041.99","2,041.99","3,567,840,000"
8-Apr-16,"2,045.54","2,060.63","2,041.69","2,047.60","2,047.60","3,359,530,000"
7-Apr-16,"2,063.01","2,063.01","2,033.80","2,041.91","2,041.91","3,801,250,000"
6-Apr-16,"2,045.56","2,067.33","2,043.09","2,066.66","2,066.66","3,750,800,000"
5-Apr-16,"2,062.50","2,062.50","2,042.56","2,045.17","2,045.17","4,154,920,000"
4-Apr-16,"2,073.19","2,074.02","2,062.57","2,066.13","2,066.13","3,485,710,000"
1-Apr-16,"2,056.62","2,075.07","2,043.98","2,072.78","2,072.78","3,749,990,000"
31-Mar-16,"2,063.77","2,067.92","2,057.46","2,059.74","2,059.74","3,715,280,000"
30-Mar-16,"2,058.27","2,072.21","2,058.27","2,063.95","2,063.95","3,590,310,000"
29-Mar-16,"2,035.75","2,055.91","2,028.31","2,055.01","2,055.01","3,822,330,000"
28-Mar-16,"2,037.89","2,042.67","2,031.96","2,037.05","2,037.05","2,809,090,000"
24-Mar-16,"2,032.48","2,036.04","2,022.49","2,035.94","2,035.94","3,407,720,000"
23-Mar-16,"2,048.55","2,048.55","2,034.86","2,036.71","2,036.71","3,639,510,000"
22-Mar-16,"2,048.64","2,056.60","2,040.57","2,049.80","2,049.80","3,418,460,000"
21-Mar-16,"2,047.88","2,053.91","2,043.14","2,051.60","2,051.60","3,376,600,000"
18-Mar-16,"2,041.16","2,052.36","2,041.16","2,049.58","2,049.58","6,503,140,000"
17-Mar-16,"2,026.90","2,046.24","2,022.16","2,040.59","2,040.59","4,530,480,000"
16-Mar-16,"2,014.24","2,032.02","2,010.04","2,027.22","2,027.22","4,057,020,000"
15-Mar-16,"2,015.27","2,015.94","2,005.23","2,015.93","2,015.93","3,560,280,000"
14-Mar-16,"2,019.27","2,024.57","2,012.05","2,019.64","2,019.64","3,487,850,000"
11-Mar-16,"1,994.71","2,022.37","1,994.71","2,022.19","2,022.19","4,078,620,000"
10-Mar-16,"1,990.97","2,005.08","1,969.25","1,989.57","1,989.57","4,376,790,000"
9-Mar-16,"1,981.44","1,992.69","1,979.84","1,989.26","1,989.26","4,038,120,000"
8-Mar-16,"1,996.88","1,996.88","1,977.43","1,979.26","1,979.26","4,641,650,000"
7-Mar-16,"1,996.11","2,006.12","1,989.38","2,001.76","2,001.76","4,968,180,000"
4-Mar-16,"1,994.01","2,009.13","1,986.77","1,999.99","1,999.99","6,049,930,000"
3-Mar-16,"1,985.60","1,993.69","1,977.37","1,993.40","1,993.40","5,081,700,000"
2-Mar-16,"1,976.60","1,986.51","1,968.80","1,986.45","1,986.45","4,666,610,000"
1-Mar-16,"1,937.09","1,978.35","1,937.09","1,978.35","1,978.35","4,819,750,000"
29-Feb-16,"1,947.13","1,958.27","1,931.81","1,932.23","1,932.23","4,588,180,000"
26-Feb-16,"1,954.95","1,962.96","1,945.78","1,948.05","1,948.05","4,348,510,000"
25-Feb-16,"1,931.87","1,951.83","1,925.41","1,951.70","1,951.70","4,118,210,000"
24-Feb-16,"1,917.56","1,932.08","1,891.00","1,929.80","1,929.80","4,317,250,000"
23-Feb-16,"1,942.38","1,942.38","1,919.44","1,921.27","1,921.27","3,890,650,000"
22-Feb-16,"1,924.44","1,946.70","1,924.44","1,945.50","1,945.50","4,054,710,000"
19-Feb-16,"1,916.74","1,918.78","1,902.17","1,917.78","1,917.78","4,142,850,000"
18-Feb-16,"1,927.57","1,930.00","1,915.09","1,917.83","1,917.83","4,436,490,000"
17-Feb-16,"1,898.80","1,930.68","1,898.80","1,926.82","1,926.82","5,011,540,000"
16-Feb-16,"1,871.44","1,895.77","1,871.44","1,895.58","1,895.58","4,570,670,000"
